parameter,sparsity,top1,top5,loss
conv_3.model.6.conv_dw.conv.weight,0.8,0.7056638,0,0
conv_3.model.6.conv_dw.conv.weight,0.9,0.6344455,0,0
conv_3.model.6.project.conv.weight,0.0,0.7888686,0,0
conv_3.model.6.project.conv.weight,0.1,0.7858545,0,0
conv_3.model.6.project.conv.weight,0.2,0.7755503,0,0
conv_3.model.6.project.conv.weight,0.30000000000000004,0.7698724,0,0
conv_3.model.6.project.conv.weight,0.4,0.7472312,0,0
conv_3.model.6.project.conv.weight,0.5,0.7297771,0,0
conv_3.model.6.project.conv.weight,0.6000000000000001,0.6720174,0,0
conv_3.model.6.project.conv.weight,0.7000000000000001,0.642787,0,0
conv_3.model.6.project.conv.weight,0.8,0.597084,0,0
conv_3.model.6.project.conv.weight,0.9,0.5532735,0,0
conv_3.model.7.conv.conv.weight,0.0,0.7888686,0,0
conv_3.model.7.conv.conv.weight,0.1,0.7895696,0,0
conv_3.model.7.conv.conv.weight,0.2,0.7773728,0,0
conv_3.model.7.conv.conv.weight,0.30000000000000004,0.7669985,0,0
conv_3.model.7.conv.conv.weight,0.4,0.7377681,0,0
conv_3.model.7.conv.conv.weight,0.5,0.7077667,0,0
conv_3.model.7.conv.conv.weight,0.6000000000000001,0.6976728,0,0
conv_3.model.7.conv.conv.weight,0.7000000000000001,0.7018085,0,0
conv_3.model.7.conv.conv.weight,0.8,0.7050329,0,0
conv_3.model.7.conv.conv.weight,0.9,0.7139352,0,0
conv_3.model.7.conv_dw.conv.weight,0.0,0.7888686,0,0
conv_3.model.7.conv_dw.conv.weight,0.1,0.7871162,0,0
conv_3.model.7.conv_dw.conv.weight,0.2,0.7706435,0,0
conv_3.model.7.conv_dw.conv.weight,0.30000000000000004,0.766648,0,0
conv_3.model.7.conv_dw.conv.weight,0.4,0.741273,0,0
conv_3.model.7.conv_dw.conv.weight,0.5,0.7136548,0,0
conv_3.model.7.conv_dw.conv.weight,0.6000000000000001,0.733352,0,0
conv_3.model.7.conv_dw.conv.weight,0.7000000000000001,0.7074162,0,0
conv_3.model.7.conv_dw.conv.weight,0.8,0.6542829,0,0
conv_3.model.7.conv_dw.conv.weight,0.9,0.6178326,0,0
conv_3.model.7.project.conv.weight,0.0,0.7888686,0,0
conv_3.model.7.project.conv.weight,0.1,0.7894995,0,0
conv_3.model.7.project.conv.weight,0.2,0.7756905,0,0
conv_3.model.7.project.conv.weight,0.30000000000000004,0.7715547,0,0
conv_3.model.7.project.conv.weight,0.4,0.7498248,0,0
conv_3.model.7.project.conv.weight,0.5,0.7473013,0,0
conv_3.model.7.project.conv.weight,0.6000000000000001,0.7146362,0,0
conv_3.model.7.project.conv.weight,0.7000000000000001,0.6856162,0,0
conv_3.model.7.project.conv.weight,0.8,0.696411,0,0
conv_3.model.7.project.conv.weight,0.9,0.6590495,0,0
conv_34.conv.conv.weight,0.0,0.7888686,0,0
conv_34.conv.conv.weight,0.1,0.7888686,0,0
conv_34.conv.conv.weight,0.2,0.7672087,0,0
conv_34.conv.conv.weight,0.30000000000000004,0.7335623,0,0
conv_34.conv.conv.weight,0.4,0.707977,0,0
conv_34.conv.conv.weight,0.5,0.6699145,0,0
conv_34.conv.conv.weight,0.6000000000000001,0.5484368,0,0
conv_34.conv.conv.weight,0.7000000000000001,0.4175662,0,0
conv_34.conv.conv.weight,0.8,0.2768821,0,0
conv_34.conv.conv.weight,0.9,0.0239731,0,0
conv_34.conv_dw.conv.weight,0.0,0.7888686,0,0
conv_34.conv_dw.conv.weight,0.1,0.7888686,0,0
conv_34.conv_dw.conv.weight,0.2,0.7606197,0,0
conv_34.conv_dw.conv.weight,0.30000000000000004,0.6849152,0,0
conv_34.conv_dw.conv.weight,0.4,0.6443292,0,0
conv_34.conv_dw.conv.weight,0.5,0.6190243,0,0
conv_34.conv_dw.conv.weight,0.6000000000000001,0.4645311,0,0
conv_34.conv_dw.conv.weight,0.7000000000000001,0.1068975,0,0
conv_34.conv_dw.conv.weight,0.8,0.0551661,0,0
conv_34.conv_dw.conv.weight,0.9,0.0033646,0,0
conv_34.project.conv.weight,0.0,0.7888686,0,0
conv_34.project.conv.weight,0.1,0.7339829,0,0
conv_34.project.conv.weight,0.2,0.6453105,0,0
conv_34.project.conv.weight,0.30000000000000004,0.5836955,0,0
conv_34.project.conv.weight,0.4,0.5157718,0,0
conv_34.project.conv.weight,0.5,0.3586149,0,0
conv_34.project.conv.weight,0.6000000000000001,0.206505,0,0
conv_34.project.conv.weight,0.7000000000000001,0.1678116,0,0
conv_34.project.conv.weight,0.8,0.0961727,0,0
conv_34.project.conv.weight,0.9,0.0326651,0,0
conv_4.model.0.conv.conv.weight,0.0,0.7888686,0,0
conv_4.model.0.conv.conv.weight,0.1,0.7888686,0,0
conv_4.model.0.conv.conv.weight,0.2,0.7740081,0,0
conv_4.model.0.conv.conv.weight,0.30000000000000004,0.7615309,0,0
conv_4.model.0.conv.conv.weight,0.4,0.7614608,0,0
conv_4.model.0.conv.conv.weight,0.5,0.7520679,0,0
conv_4.model.0.conv.conv.weight,0.6000000000000001,0.7355951,0,0
conv_4.model.0.conv.conv.weight,0.7000000000000001,0.7332819,0,0
conv_4.model.0.conv.conv.weight,0.8,0.7224169,0,0
conv_4.model.0.conv.conv.weight,0.9,0.7217861,0,0
conv_4.model.0.conv_dw.conv.weight,0.0,0.7888686,0,0
conv_4.model.0.conv_dw.conv.weight,0.1,0.7888686,0,0
conv_4.model.0.conv_dw.conv.weight,0.2,0.7737978,0,0
conv_4.model.0.conv_dw.conv.weight,0.30000000000000004,0.7742885,0,0
conv_4.model.0.conv_dw.conv.weight,0.4,0.7808075,0,0
conv_4.model.0.conv_dw.conv.weight,0.5,0.7636338,0,0
conv_4.model.0.conv_dw.conv.weight,0.6000000000000001,0.749264,0,0
conv_4.model.0.conv_dw.conv.weight,0.7000000000000001,0.7564839,0,0
conv_4.model.0.conv_dw.conv.weight,0.8,0.7359456,0,0
conv_4.model.0.conv_dw.conv.weight,0.9,0.6929763,0,0
conv_4.model.0.project.conv.weight,0.0,0.7888686,0,0
conv_4.model.0.project.conv.weight,0.1,0.7766718,0,0
conv_4.model.0.project.conv.weight,0.2,0.7578859,0,0
conv_4.model.0.project.conv.weight,0.30000000000000004,0.6985139,0,0
conv_4.model.0.project.conv.weight,0.4,0.6585588,0,0
conv_4.model.0.project.conv.weight,0.5,0.6416655,0,0
conv_4.model.0.project.conv.weight,0.6000000000000001,0.6102622,0,0
conv_4.model.0.project.conv.weight,0.7000000000000001,0.3670265,0,0
conv_4.model.0.project.conv.weight,0.8,0.2123931,0,0
conv_4.model.0.project.conv.weight,0.9,0.0567784,0,0
conv_4.model.1.conv.conv.weight,0.0,0.7888686,0,0
conv_4.model.1.conv.conv.weight,0.1,0.7888686,0,0
conv_4.model.1.conv.conv.weight,0.2,0.7730268,0,0
conv_4.model.1.conv.conv.weight,0.30000000000000004,0.7582364,0,0
conv_4.model.1.conv.conv.weight,0.4,0.7549418,0,0
conv_4.model.1.conv.conv.weight,0.5,0.7540306,0,0
conv_4.model.1.conv.conv.weight,0.6000000000000001,0.7536801,0,0
conv_4.model.1.conv.conv.weight,0.7000000000000001,0.7461797,0,0
conv_4.model.1.conv.conv.weight,0.8,0.7430254,0,0
conv_4.model.1.conv.conv.weight,0.9,0.7341231,0,0
conv_4.model.1.conv_dw.conv.weight,0.0,0.7888686,0,0
conv_4.model.1.conv_dw.conv.weight,0.1,0.7888686,0,0
conv_4.model.1.conv_dw.conv.weight,0.2,0.7748493,0,0
conv_4.model.1.conv_dw.conv.weight,0.30000000000000004,0.7578158,0,0
