parameter,sparsity,top1,top5,loss
conv_3.model.3.conv.conv.weight,0.1,0.7591881,0,0
conv_3.model.3.conv.conv.weight,0.2,0.7538423,0,0
conv_3.model.3.conv.conv.weight,0.30000000000000004,0.7551788,0,0
conv_3.model.3.conv.conv.weight,0.4,0.7294521,0,0
conv_3.model.3.conv.conv.weight,0.5,0.7150852,0,0
conv_3.model.3.conv.conv.weight,0.6000000000000001,0.7120782,0,0
conv_3.model.3.conv.conv.weight,0.7000000000000001,0.6899432,0,0
conv_3.model.3.conv.conv.weight,0.8,0.6901103,0,0
conv_3.model.3.conv.conv.weight,0.9,0.6648012,0,0
conv_3.model.3.conv_dw.conv.weight,0.0,0.751587,0,0
conv_3.model.3.conv_dw.conv.weight,0.1,0.7712162,0,0
conv_3.model.3.conv_dw.conv.weight,0.2,0.7791514,0,0
conv_3.model.3.conv_dw.conv.weight,0.30000000000000004,0.7702138,0,0
conv_3.model.3.conv_dw.conv.weight,0.4,0.7809054,0,0
conv_3.model.3.conv_dw.conv.weight,0.5,0.7814901,0,0
conv_3.model.3.conv_dw.conv.weight,0.6000000000000001,0.7696291,0,0
conv_3.model.3.conv_dw.conv.weight,0.7000000000000001,0.7345473,0,0
conv_3.model.3.conv_dw.conv.weight,0.8,0.6972937,0,0
conv_3.model.3.conv_dw.conv.weight,0.9,0.6136819,0,0
conv_3.model.3.project.conv.weight,0.0,0.751587,0,0
conv_3.model.3.project.conv.weight,0.1,0.7520882,0,0
conv_3.model.3.project.conv.weight,0.2,0.7664551,0,0
conv_3.model.3.project.conv.weight,0.30000000000000004,0.748413,0,0
conv_3.model.3.project.conv.weight,0.4,0.7072335,0,0
conv_3.model.3.project.conv.weight,0.5,0.7079853,0,0
conv_3.model.3.project.conv.weight,0.6000000000000001,0.6967925,0,0
conv_3.model.3.project.conv.weight,0.7000000000000001,0.7033912,0,0
conv_3.model.3.project.conv.weight,0.8,0.6872703,0,0
