parameter,sparsity,top1,top5,loss
layer2.3.conv1.weight,0.9,0.5690141,0,0
layer2.3.conv2.weight,0.0,0.7710262,0,0
layer2.3.conv2.weight,0.1,0.7736419,0,0
layer2.3.conv2.weight,0.2,0.7806841,0,0
layer2.3.conv2.weight,0.30000000000000004,0.7800805,0,0
layer2.3.conv2.weight,0.4,0.7684105,0,0
layer2.3.conv2.weight,0.5,0.7599598,0,0
layer2.3.conv2.weight,0.6000000000000001,0.7623742,0,0
layer2.3.conv2.weight,0.7000000000000001,0.7519115,0,0
layer2.3.conv2.weight,0.8,0.7124748,0,0
layer2.3.conv2.weight,0.9,0.7062374,0,0
layer2.4.conv1.weight,0.0,0.7710262,0,0
layer2.4.conv1.weight,0.1,0.7529175,0,0
layer2.4.conv1.weight,0.2,0.7678068,0,0
layer2.4.conv1.weight,0.30000000000000004,0.7215292,0,0
layer2.4.conv1.weight,0.4,0.7428571,0,0
layer2.4.conv1.weight,0.5,0.7448692,0,0
layer2.4.conv1.weight,0.6000000000000001,0.7307847,0,0
layer2.4.conv1.weight,0.7000000000000001,0.6050302,0,0
layer2.4.conv1.weight,0.8,0.5370221,0,0
layer2.4.conv1.weight,0.9,0.5162978,0,0
layer2.4.conv2.weight,0.0,0.7710262,0,0
layer2.4.conv2.weight,0.1,0.7710262,0,0
layer2.4.conv2.weight,0.2,0.7746479,0,0
layer2.4.conv2.weight,0.30000000000000004,0.7645875,0,0
layer2.4.conv2.weight,0.4,0.7684105,0,0
layer2.4.conv2.weight,0.5,0.7748491,0,0
layer2.4.conv2.weight,0.6000000000000001,0.7647887,0,0
layer2.4.conv2.weight,0.7000000000000001,0.7305835,0,0
layer2.4.conv2.weight,0.8,0.7193159,0,0
layer2.4.conv2.weight,0.9,0.7173038,0,0
layer2.5.conv1.weight,0.0,0.7710262,0,0
layer2.5.conv1.weight,0.1,0.7247485,0,0
layer2.5.conv1.weight,0.2,0.7311871,0,0
layer2.5.conv1.weight,0.30000000000000004,0.7305835,0,0
layer2.5.conv1.weight,0.4,0.7342052,0,0
layer2.5.conv1.weight,0.5,0.6869215,0,0
layer2.5.conv1.weight,0.6000000000000001,0.6853119,0,0
layer2.5.conv1.weight,0.7000000000000001,0.6529175,0,0
layer2.5.conv1.weight,0.8,0.5404427,0,0
layer2.5.conv1.weight,0.9,0.4971831,0,0
layer2.5.conv2.weight,0.0,0.7710262,0,0
layer2.5.conv2.weight,0.1,0.7724346,0,0
layer2.5.conv2.weight,0.2,0.78833,0,0
layer2.5.conv2.weight,0.30000000000000004,0.7901408,0,0
layer2.5.conv2.weight,0.4,0.7933602,0,0
layer2.5.conv2.weight,0.5,0.8022133,0,0
layer2.5.conv2.weight,0.6000000000000001,0.761167,0,0
layer2.5.conv2.weight,0.7000000000000001,0.6237425,0,0
layer2.5.conv2.weight,0.8,0.0674044,0,0
layer2.5.conv2.weight,0.9,0.0008048,0,0
layer2.6.conv1.weight,0.0,0.7710262,0,0
layer2.6.conv1.weight,0.1,0.7653924,0,0
layer2.6.conv1.weight,0.2,0.7674044,0,0
layer2.6.conv1.weight,0.30000000000000004,0.7655936,0,0
layer2.6.conv1.weight,0.4,0.7519115,0,0
layer2.6.conv1.weight,0.5,0.7408451,0,0
