parameter,sparsity,top1,top5,loss
conv_3.model.0.project.conv.weight,0.6000000000000001,0.4815646,0,0
conv_3.model.0.project.conv.weight,0.7000000000000001,0.4235245,0,0
conv_3.model.0.project.conv.weight,0.8,0.329735,0,0
conv_3.model.0.project.conv.weight,0.9,0.0723398,0,0
conv_3.model.1.conv.conv.weight,0.0,0.8117903,0,0
conv_3.model.1.conv.conv.weight,0.1,0.8117903,0,0
conv_3.model.1.conv.conv.weight,0.2,0.8117903,0,0
conv_3.model.1.conv.conv.weight,0.30000000000000004,0.8132623,0,0
conv_3.model.1.conv.conv.weight,0.4,0.8162064,0,0
conv_3.model.1.conv.conv.weight,0.5,0.7912519,0,0
conv_3.model.1.conv.conv.weight,0.6000000000000001,0.8025375,0,0
conv_3.model.1.conv.conv.weight,0.7000000000000001,0.8054816,0,0
conv_3.model.1.conv.conv.weight,0.8,0.7890088,0,0
conv_3.model.1.conv.conv.weight,0.9,0.7487032,0,0
conv_3.model.1.conv_dw.conv.weight,0.0,0.8117903,0,0
conv_3.model.1.conv_dw.conv.weight,0.1,0.8117903,0,0
conv_3.model.1.conv_dw.conv.weight,0.2,0.8117903,0,0
conv_3.model.1.conv_dw.conv.weight,0.30000000000000004,0.7895696,0,0
conv_3.model.1.conv_dw.conv.weight,0.4,0.7972102,0,0
conv_3.model.1.conv_dw.conv.weight,0.5,0.7737277,0,0
conv_3.model.1.conv_dw.conv.weight,0.6000000000000001,0.7402916,0,0
conv_3.model.1.conv_dw.conv.weight,0.7000000000000001,0.7229076,0,0
conv_3.model.1.conv_dw.conv.weight,0.8,0.7402916,0,0
conv_3.model.1.conv_dw.conv.weight,0.9,0.6708958,0,0
conv_3.model.1.project.conv.weight,0.0,0.8117903,0,0
conv_3.model.1.project.conv.weight,0.1,0.8047806,0,0
conv_3.model.1.project.conv.weight,0.2,0.8063227,0,0
conv_3.model.1.project.conv.weight,0.30000000000000004,0.8073041,0,0
conv_3.model.1.project.conv.weight,0.4,0.8098977,0,0
conv_3.model.1.project.conv.weight,0.5,0.7911818,0,0
conv_3.model.1.project.conv.weight,0.6000000000000001,0.8056218,0,0
conv_3.model.1.project.conv.weight,0.7000000000000001,0.8096874,0,0
conv_3.model.1.project.conv.weight,0.8,0.7352446,0,0
conv_3.model.1.project.conv.weight,0.9,0.6783962,0,0
conv_3.model.2.conv.conv.weight,0.0,0.8117903,0,0
conv_3.model.2.conv.conv.weight,0.1,0.8117903,0,0
conv_3.model.2.conv.conv.weight,0.2,0.8209729,0,0
conv_3.model.2.conv.conv.weight,0.30000000000000004,0.8305762,0,0
conv_3.model.2.conv.conv.weight,0.4,0.8288939,0,0
conv_3.model.2.conv.conv.weight,0.5,0.8238469,0,0
conv_3.model.2.conv.conv.weight,0.6000000000000001,0.8195009,0,0
conv_3.model.2.conv.conv.weight,0.7000000000000001,0.8006449,0,0
conv_3.model.2.conv.conv.weight,0.8,0.7904108,0,0
conv_3.model.2.conv.conv.weight,0.9,0.7524884,0,0
conv_3.model.2.conv_dw.conv.weight,0.0,0.8117903,0,0
conv_3.model.2.conv_dw.conv.weight,0.1,0.8117903,0,0
conv_3.model.2.conv_dw.conv.weight,0.2,0.8022571,0,0
conv_3.model.2.conv_dw.conv.weight,0.30000000000000004,0.7503154,0,0
conv_3.model.2.conv_dw.conv.weight,0.4,0.7252909,0,0
conv_3.model.2.conv_dw.conv.weight,0.5,0.6306603,0,0
conv_3.model.2.conv_dw.conv.weight,0.6000000000000001,0.6274359,0,0
conv_3.model.2.conv_dw.conv.weight,0.7000000000000001,0.6647273,0,0
conv_3.model.2.conv_dw.conv.weight,0.8,0.6275761,0,0
conv_3.model.2.conv_dw.conv.weight,0.9,0.4912379,0,0
conv_3.model.2.project.conv.weight,0.0,0.8117903,0,0
conv_3.model.2.project.conv.weight,0.1,0.8145941,0,0
conv_3.model.2.project.conv.weight,0.2,0.8185196,0,0
conv_3.model.2.project.conv.weight,0.30000000000000004,0.8199215,0,0
conv_3.model.2.project.conv.weight,0.4,0.7784943,0,0
conv_3.model.2.project.conv.weight,0.5,0.7592177,0,0
conv_3.model.2.project.conv.weight,0.6000000000000001,0.7575354,0,0
conv_3.model.2.project.conv.weight,0.7000000000000001,0.7512267,0,0
conv_3.model.2.project.conv.weight,0.8,0.7408524,0,0
conv_3.model.2.project.conv.weight,0.9,0.7368569,0,0
conv_3.model.3.conv.conv.weight,0.0,0.8117903,0,0
conv_3.model.3.conv.conv.weight,0.1,0.8117903,0,0
conv_3.model.3.conv.conv.weight,0.2,0.8150848,0,0
conv_3.model.3.conv.conv.weight,0.30000000000000004,0.8127716,0,0
conv_3.model.3.conv.conv.weight,0.4,0.8157157,0,0
conv_3.model.3.conv.conv.weight,0.5,0.8060423,0,0
conv_3.model.3.conv.conv.weight,0.6000000000000001,0.8102481,0,0
conv_3.model.3.conv.conv.weight,0.7000000000000001,0.7916725,0,0
conv_3.model.3.conv.conv.weight,0.8,0.7884481,0,0
conv_3.model.3.conv.conv.weight,0.9,0.7629328,0,0
conv_3.model.3.conv_dw.conv.weight,0.0,0.8117903,0,0
conv_3.model.3.conv_dw.conv.weight,0.1,0.8117903,0,0
conv_3.model.3.conv_dw.conv.weight,0.2,0.7964391,0,0
conv_3.model.3.conv_dw.conv.weight,0.30000000000000004,0.8035189,0,0
conv_3.model.3.conv_dw.conv.weight,0.4,0.7993831,0,0
conv_3.model.3.conv_dw.conv.weight,0.5,0.7901304,0,0
conv_3.model.3.conv_dw.conv.weight,0.6000000000000001,0.7773027,0,0
conv_3.model.3.conv_dw.conv.weight,0.7000000000000001,0.8073041,0,0
conv_3.model.3.conv_dw.conv.weight,0.8,0.6392822,0,0
conv_3.model.3.conv_dw.conv.weight,0.9,0.5016122,0,0
conv_3.model.3.project.conv.weight,0.0,0.8117903,0,0
conv_3.model.3.project.conv.weight,0.1,0.8111594,0,0
conv_3.model.3.project.conv.weight,0.2,0.8156456,0,0
conv_3.model.3.project.conv.weight,0.30000000000000004,0.8026076,0,0
