parameter,sparsity,top1,top5,loss
layer3.3.conv2.weight,0.2,0.6384728340675477,0,0
layer3.3.conv2.weight,0.30000000000000004,0.6481644640234948,0,0
layer3.3.conv2.weight,0.4,0.6611845325501713,0,0
layer3.3.conv2.weight,0.5,0.6449339207048458,0,0
layer3.3.conv2.weight,0.6000000000000001,0.6583455702398434,0,0
layer3.3.conv2.weight,0.7000000000000001,0.6627508565834557,0,0
layer3.3.conv2.weight,0.8,0.6708761625061185,0,0
layer3.3.conv2.weight,0.9,0.6745961820851689,0,0
layer3.4.conv1.weight,0.0,0.6335780714635341,0,0
layer3.4.conv1.weight,0.1,0.5524229074889868,0,0
layer3.4.conv1.weight,0.2,0.4018600097895252,0,0
layer3.4.conv1.weight,0.30000000000000004,0.3507586882036221,0,0
layer3.4.conv1.weight,0.4,0.29858051884483605,0,0
layer3.4.conv1.weight,0.5,0.2812530592266275,0,0
layer3.4.conv1.weight,0.6000000000000001,0.22525697503671072,0,0
layer3.4.conv1.weight,0.7000000000000001,0.1516397454723446,0,0
layer3.4.conv1.weight,0.8,0.09858051884483603,0,0
layer3.4.conv1.weight,0.9,0.03641703377386197,0,0
layer3.4.conv2.weight,0.0,0.6335780714635341,0,0
layer3.4.conv2.weight,0.1,0.6404307391091532,0,0
layer3.4.conv2.weight,0.2,0.6441507586882036,0,0
layer3.4.conv2.weight,0.30000000000000004,0.6633382280959373,0,0
layer3.4.conv2.weight,0.4,0.6491434165442976,0,0
layer3.4.conv2.weight,0.5,0.6439549681840431,0,0
layer3.4.conv2.weight,0.6000000000000001,0.6377875673029858,0,0
layer3.4.conv2.weight,0.7000000000000001,0.6419970631424375,0,0
layer3.4.conv2.weight,0.8,0.6308370044052863,0,0
layer3.4.conv2.weight,0.9,0.6378854625550661,0,0
layer3.5.conv1.weight,0.0,0.6335780714635341,0,0
layer3.5.conv1.weight,0.1,0.5577092511013216,0,0
layer3.5.conv1.weight,0.2,0.4014684287812041,0,0
layer3.5.conv1.weight,0.30000000000000004,0.3524229074889868,0,0
layer3.5.conv1.weight,0.4,0.29534997552618697,0,0
layer3.5.conv1.weight,0.5,0.2562897699461576,0,0
layer3.5.conv1.weight,0.6000000000000001,0.24454233969652472,0,0
layer3.5.conv1.weight,0.7000000000000001,0.1519334312285854,0,0
layer3.5.conv1.weight,0.8,0.09251101321585903,0,0
layer3.5.conv1.weight,0.9,0.032305433186490456,0,0
layer3.5.conv2.weight,0.0,0.6335780714635341,0,0
layer3.5.conv2.weight,0.1,0.6343612334801763,0,0
layer3.5.conv2.weight,0.2,0.6316201664219285,0,0
layer3.5.conv2.weight,0.30000000000000004,0.6362212432697014,0,0
layer3.5.conv2.weight,0.4,0.6434654919236417,0,0
layer3.5.conv2.weight,0.5,0.6511992168379833,0,0
layer3.5.conv2.weight,0.6000000000000001,0.6362212432697014,0,0
layer3.5.conv2.weight,0.7000000000000001,0.6400391581008321,0,0
layer3.5.conv2.weight,0.8,0.6367107195301028,0,0
layer3.5.conv2.weight,0.9,0.6388644150758688,0,0
layer4.0.conv1.weight,0.0,0.6335780714635341,0,0
layer4.0.conv1.weight,0.1,0.5624082232011748,0,0
layer4.0.conv1.weight,0.2,0.3953010279001468,0,0
layer4.0.conv1.weight,0.30000000000000004,0.35105237395986294,0,0
layer4.0.conv1.weight,0.4,0.3224669603524229,0,0
layer4.0.conv1.weight,0.5,0.2680372001957905,0,0
layer4.0.conv1.weight,0.6000000000000001,0.2512971120900636,0,0
layer4.0.conv1.weight,0.7000000000000001,0.16260401370533528,0,0
layer4.0.conv1.weight,0.8,0.08321096426823299,0,0
layer4.0.conv1.weight,0.9,0.020558002936857563,0,0
layer4.0.conv2.weight,0.0,0.6335780714635341,0,0
layer4.0.conv2.weight,0.1,0.6376896720509055,0,0
layer4.0.conv2.weight,0.2,0.6334801762114537,0,0
layer4.0.conv2.weight,0.30000000000000004,0.6366128242780226,0,0
layer4.0.conv2.weight,0.4,0.6488497307880567,0,0
layer4.0.conv2.weight,0.5,0.6233969652471855,0,0
layer4.0.conv2.weight,0.6000000000000001,0.6172295643661282,0,0
layer4.0.conv2.weight,0.7000000000000001,0.6267254038179149,0,0
layer4.0.conv2.weight,0.8,0.6081253059226628,0,0
layer4.0.conv2.weight,0.9,0.5536955457660303,0,0
layer4.0.downsample.0.weight,0.0,0.6335780714635341,0,0
layer4.0.downsample.0.weight,0.1,0.6460107684777289,0,0
layer4.0.downsample.0.weight,0.2,0.6299559471365639,0,0
layer4.0.downsample.0.weight,0.30000000000000004,0.6304454233969653,0,0
layer4.0.downsample.0.weight,0.4,0.6267254038179149,0,0
layer4.0.downsample.0.weight,0.5,0.6344591287322565,0,0
layer4.0.downsample.0.weight,0.6000000000000001,0.6179148311306901,0,0
layer4.0.downsample.0.weight,0.7000000000000001,0.6166421928536466,0,0
layer4.0.downsample.0.weight,0.8,0.6139011257953989,0,0
layer4.0.downsample.0.weight,0.9,0.6294664708761625,0,0
layer4.1.conv1.weight,0.0,0.6335780714635341,0,0
layer4.1.conv1.weight,0.1,0.5559471365638766,0,0
layer4.1.conv1.weight,0.2,0.4035242290748899,0,0
layer4.1.conv1.weight,0.30000000000000004,0.33519334312285853,0,0
layer4.1.conv1.weight,0.4,0.3023984336759667,0,0
layer4.1.conv1.weight,0.5,0.26979931473323543,0,0
layer4.1.conv1.weight,0.6000000000000001,0.2520802741067058,0,0
layer4.1.conv1.weight,0.7000000000000001,0.15173764072442486,0,0
layer4.1.conv1.weight,0.8,0.06510034263338228,0,0
layer4.1.conv1.weight,0.9,0.017131669114047968,0,0
layer4.1.conv2.weight,0.0,0.6335780714635341,0,0
layer4.1.conv2.weight,0.1,0.6338717572197748,0,0
layer4.1.conv2.weight,0.2,0.6307391091532061,0,0
layer4.1.conv2.weight,0.30000000000000004,0.6334801762114537,0,0
layer4.1.conv2.weight,0.4,0.6458149779735682,0,0
