parameter,sparsity,top1,top5,loss
conv_4.model.0.conv_dw.conv.weight,0.6000000000000001,0.5306604,0,0
conv_4.model.0.conv_dw.conv.weight,0.7000000000000001,0.4123428,0,0
conv_4.model.0.conv_dw.conv.weight,0.8,0.2975629,0,0
conv_4.model.0.conv_dw.conv.weight,0.9,0.0448113,0,0
conv_4.model.0.project.conv.weight,0.0,0.8282233,0,0
conv_4.model.0.project.conv.weight,0.1,0.8183962,0,0
conv_4.model.0.project.conv.weight,0.2,0.8093553,0,0
conv_4.model.0.project.conv.weight,0.30000000000000004,0.7920597,0,0
conv_4.model.0.project.conv.weight,0.4,0.7735849,0,0
conv_4.model.0.project.conv.weight,0.5,0.7657233,0,0
conv_4.model.0.project.conv.weight,0.6000000000000001,0.7790881,0,0
conv_4.model.0.project.conv.weight,0.7000000000000001,0.735456,0,0
conv_4.model.0.project.conv.weight,0.8,0.6301101,0,0
conv_4.model.0.project.conv.weight,0.9,0.5943396,0,0
conv_4.model.1.conv.conv.weight,0.0,0.8282233,0,0
conv_4.model.1.conv.conv.weight,0.1,0.8231132,0,0
conv_4.model.1.conv.conv.weight,0.2,0.8207547,0,0
conv_4.model.1.conv.conv.weight,0.30000000000000004,0.8152516,0,0
conv_4.model.1.conv.conv.weight,0.4,0.7999214,0,0
conv_4.model.1.conv.conv.weight,0.5,0.7920597,0,0
conv_4.model.1.conv.conv.weight,0.6000000000000001,0.7676887,0,0
conv_4.model.1.conv.conv.weight,0.7000000000000001,0.759434,0,0
conv_4.model.1.conv.conv.weight,0.8,0.7338836,0,0
conv_4.model.1.conv.conv.weight,0.9,0.6792453,0,0
conv_4.model.1.conv_dw.conv.weight,0.0,0.8282233,0,0
conv_4.model.1.conv_dw.conv.weight,0.1,0.8274371,0,0
conv_4.model.1.conv_dw.conv.weight,0.2,0.8128931,0,0
conv_4.model.1.conv_dw.conv.weight,0.30000000000000004,0.8014937,0,0
conv_4.model.1.conv_dw.conv.weight,0.4,0.7869497,0,0
conv_4.model.1.conv_dw.conv.weight,0.5,0.7531447,0,0
conv_4.model.1.conv_dw.conv.weight,0.6000000000000001,0.7625786,0,0
conv_4.model.1.conv_dw.conv.weight,0.7000000000000001,0.7256289,0,0
conv_4.model.1.conv_dw.conv.weight,0.8,0.7024371,0,0
conv_4.model.1.conv_dw.conv.weight,0.9,0.678066,0,0
conv_4.model.1.project.conv.weight,0.0,0.8282233,0,0
conv_4.model.1.project.conv.weight,0.1,0.8093553,0,0
conv_4.model.1.project.conv.weight,0.2,0.8054245,0,0
conv_4.model.1.project.conv.weight,0.30000000000000004,0.7963836,0,0
conv_4.model.1.project.conv.weight,0.4,0.7779088,0,0
conv_4.model.1.project.conv.weight,0.5,0.7637579,0,0
conv_4.model.1.project.conv.weight,0.6000000000000001,0.7700472,0,0
conv_4.model.1.project.conv.weight,0.7000000000000001,0.7244497,0,0
conv_4.model.1.project.conv.weight,0.8,0.6761006,0,0
conv_4.model.1.project.conv.weight,0.9,0.5640723,0,0
conv_4.model.2.conv.conv.weight,0.0,0.8282233,0,0
conv_4.model.2.conv.conv.weight,0.1,0.8180031,0,0
conv_4.model.2.conv.conv.weight,0.2,0.8097484,0,0
conv_4.model.2.conv.conv.weight,0.30000000000000004,0.8105346,0,0
conv_4.model.2.conv.conv.weight,0.4,0.8148585,0,0
conv_4.model.2.conv.conv.weight,0.5,0.7908805,0,0
conv_4.model.2.conv.conv.weight,0.6000000000000001,0.793239,0,0
conv_4.model.2.conv.conv.weight,0.7000000000000001,0.7680818,0,0
conv_4.model.2.conv.conv.weight,0.8,0.7484277,0,0
conv_4.model.2.conv.conv.weight,0.9,0.7248428,0,0
conv_4.model.2.conv_dw.conv.weight,0.0,0.8282233,0,0
conv_4.model.2.conv_dw.conv.weight,0.1,0.8191824,0,0
conv_4.model.2.conv_dw.conv.weight,0.2,0.8003145,0,0
conv_4.model.2.conv_dw.conv.weight,0.30000000000000004,0.788522,0,0
conv_4.model.2.conv_dw.conv.weight,0.4,0.7779088,0,0
conv_4.model.2.conv_dw.conv.weight,0.5,0.7613994,0,0
conv_4.model.2.conv_dw.conv.weight,0.6000000000000001,0.7330975,0,0
conv_4.model.2.conv_dw.conv.weight,0.7000000000000001,0.7480346,0,0
conv_4.model.2.conv_dw.conv.weight,0.8,0.7417453,0,0
conv_4.model.2.conv_dw.conv.weight,0.9,0.6584119,0,0
conv_4.model.2.project.conv.weight,0.0,0.8282233,0,0
conv_4.model.2.project.conv.weight,0.1,0.8380503,0,0
conv_4.model.2.project.conv.weight,0.2,0.8152516,0,0
conv_4.model.2.project.conv.weight,0.30000000000000004,0.793239,0,0
conv_4.model.2.project.conv.weight,0.4,0.7857704,0,0
conv_4.model.2.project.conv.weight,0.5,0.7613994,0,0
conv_4.model.2.project.conv.weight,0.6000000000000001,0.7590409,0,0
conv_4.model.2.project.conv.weight,0.7000000000000001,0.7621855,0,0
conv_4.model.2.project.conv.weight,0.8,0.7197327,0,0
conv_4.model.2.project.conv.weight,0.9,0.6340409,0,0
conv_4.model.3.conv.conv.weight,0.0,0.8282233,0,0
conv_4.model.3.conv.conv.weight,0.1,0.8199686,0,0
