parameter,sparsity,top1,top5,loss
conv_3.model.7.conv.conv.weight,0.9,0.7041217,0,0
conv_3.model.7.conv_dw.conv.weight,0.0,0.8117903,0,0
conv_3.model.7.conv_dw.conv.weight,0.1,0.8028179,0,0
conv_3.model.7.conv_dw.conv.weight,0.2,0.8206225,0,0
conv_3.model.7.conv_dw.conv.weight,0.30000000000000004,0.8042899,0,0
conv_3.model.7.conv_dw.conv.weight,0.4,0.822445,0,0
conv_3.model.7.conv_dw.conv.weight,0.5,0.7981214,0,0
conv_3.model.7.conv_dw.conv.weight,0.6000000000000001,0.776812,0,0
conv_3.model.7.conv_dw.conv.weight,0.7000000000000001,0.7510164,0,0
conv_3.model.7.conv_dw.conv.weight,0.8,0.7351044,0,0
conv_3.model.7.conv_dw.conv.weight,0.9,0.6940278,0,0
conv_3.model.7.project.conv.weight,0.0,0.8117903,0,0
conv_3.model.7.project.conv.weight,0.1,0.8095472,0,0
conv_3.model.7.project.conv.weight,0.2,0.7917426,0,0
conv_3.model.7.project.conv.weight,0.30000000000000004,0.7568344,0,0
conv_3.model.7.project.conv.weight,0.4,0.767419,0,0
conv_3.model.7.project.conv.weight,0.5,0.7695219,0,0
conv_3.model.7.project.conv.weight,0.6000000000000001,0.7644049,0,0
conv_3.model.7.project.conv.weight,0.7000000000000001,0.7126034,0,0
conv_3.model.7.project.conv.weight,0.8,0.6642366,0,0
conv_3.model.7.project.conv.weight,0.9,0.6172017,0,0
conv_34.conv.conv.weight,0.0,0.8117903,0,0
conv_34.conv.conv.weight,0.1,0.8117903,0,0
conv_34.conv.conv.weight,0.2,0.7988224,0,0
conv_34.conv.conv.weight,0.30000000000000004,0.7632132,0,0
conv_34.conv.conv.weight,0.4,0.7276041,0,0
conv_34.conv.conv.weight,0.5,0.6821814,0,0
conv_34.conv.conv.weight,0.6000000000000001,0.5904949,0,0
conv_34.conv.conv.weight,0.7000000000000001,0.4914482,0,0
conv_34.conv.conv.weight,0.8,0.2176504,0,0
conv_34.conv.conv.weight,0.9,0.0124772,0,0
conv_34.conv_dw.conv.weight,0.0,0.8117903,0,0
conv_34.conv_dw.conv.weight,0.1,0.8117903,0,0
conv_34.conv_dw.conv.weight,0.2,0.7745689,0,0
conv_34.conv_dw.conv.weight,0.30000000000000004,0.6584186,0,0
conv_34.conv_dw.conv.weight,0.4,0.6676013,0,0
conv_34.conv_dw.conv.weight,0.5,0.5789289,0,0
conv_34.conv_dw.conv.weight,0.6000000000000001,0.3465583,0,0
conv_34.conv_dw.conv.weight,0.7000000000000001,0.1751717,0,0
conv_34.conv_dw.conv.weight,0.8,0.0226412,0,0
conv_34.conv_dw.conv.weight,0.9,0.0046264,0,0
conv_34.project.conv.weight,0.0,0.8117903,0,0
conv_34.project.conv.weight,0.1,0.7648255,0,0
conv_34.project.conv.weight,0.2,0.6089303,0,0
conv_34.project.conv.weight,0.30000000000000004,0.5645591,0,0
conv_34.project.conv.weight,0.4,0.455068,0,0
conv_34.project.conv.weight,0.5,0.2735876,0,0
conv_34.project.conv.weight,0.6000000000000001,0.2348241,0,0
conv_34.project.conv.weight,0.7000000000000001,0.0917566,0,0
conv_34.project.conv.weight,0.8,0.0745128,0,0
conv_34.project.conv.weight,0.9,0.0034347,0,0
conv_4.model.0.conv.conv.weight,0.0,0.8117903,0,0
conv_4.model.0.conv.conv.weight,0.1,0.8117903,0,0
conv_4.model.0.conv.conv.weight,0.2,0.8037992,0,0
conv_4.model.0.conv.conv.weight,0.30000000000000004,0.7962989,0,0
conv_4.model.0.conv.conv.weight,0.4,0.7931445,0,0
conv_4.model.0.conv.conv.weight,0.5,0.7729567,0,0
conv_4.model.0.conv.conv.weight,0.6000000000000001,0.7760409,0,0
conv_4.model.0.conv.conv.weight,0.7000000000000001,0.7845927,0,0
conv_4.model.0.conv.conv.weight,0.8,0.7855741,0,0
conv_4.model.0.conv.conv.weight,0.9,0.7410627,0,0
conv_4.model.0.conv_dw.conv.weight,0.0,0.8117903,0,0
conv_4.model.0.conv_dw.conv.weight,0.1,0.8117903,0,0
conv_4.model.0.conv_dw.conv.weight,0.2,0.8191504,0,0
conv_4.model.0.conv_dw.conv.weight,0.30000000000000004,0.7722557,0,0
conv_4.model.0.conv_dw.conv.weight,0.4,0.7641946,0,0
conv_4.model.0.conv_dw.conv.weight,0.5,0.7419739,0,0
conv_4.model.0.conv_dw.conv.weight,0.6000000000000001,0.7285854,0,0
conv_4.model.0.conv_dw.conv.weight,0.7000000000000001,0.7359456,0,0
conv_4.model.0.conv_dw.conv.weight,0.8,0.742044,0,0
conv_4.model.0.conv_dw.conv.weight,0.9,0.7168092,0,0
conv_4.model.0.project.conv.weight,0.0,0.8117903,0,0
conv_4.model.0.project.conv.weight,0.1,0.8112295,0,0
conv_4.model.0.project.conv.weight,0.2,0.8071639,0,0
conv_4.model.0.project.conv.weight,0.30000000000000004,0.7621618,0,0
conv_4.model.0.project.conv.weight,0.4,0.7176504,0,0
conv_4.model.0.project.conv.weight,0.5,0.6694939,0,0
conv_4.model.0.project.conv.weight,0.6000000000000001,0.6858264,0,0
conv_4.model.0.project.conv.weight,0.7000000000000001,0.5428291,0,0
conv_4.model.0.project.conv.weight,0.8,0.468106,0,0
conv_4.model.0.project.conv.weight,0.9,0.0395346,0,0
conv_4.model.1.conv.conv.weight,0.0,0.8117903,0,0
conv_4.model.1.conv.conv.weight,0.1,0.8117903,0,0
conv_4.model.1.conv.conv.weight,0.2,0.8082854,0,0
conv_4.model.1.conv.conv.weight,0.30000000000000004,0.7911818,0,0
conv_4.model.1.conv.conv.weight,0.4,0.7780737,0,0
conv_4.model.1.conv.conv.weight,0.5,0.7837516,0,0
conv_4.model.1.conv.conv.weight,0.6000000000000001,0.7784943,0,0
